******* PilotHeader Loading ******
Generation date: 24 - 10 - 2025
Airport file size: 4020
Navaid file size: 4020
Waypoint file size: 2820
Route file size: 50020
Carac file size: 116
Pilot Database name: DTD24102025 
******* PilotWaypoint Loading ******
Allocated elements: 41
Navaid 10 Name 410             ID 410  Frequency 0 Latitude 58,72347 Longitude 15,28641 MagneticVariation 0 Elevation 322 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 11 Name 111             ID 111  Frequency 0 Latitude 58,89993 Longitude 15,75378 MagneticVariation 0 Elevation 177 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 12 Name S02             ID S02  Frequency 0 Latitude 61,12314 Longitude 13,94416 MagneticVariation 0 Elevation 1565 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 13 Name 419             ID 419  Frequency 0 Latitude 58,62613 Longitude 15,23929 MagneticVariation 0 Elevation 252,6247 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 14 Name 317             ID 317  Frequency 0 Latitude 58,03028 Longitude 15,51477 MagneticVariation 0 Elevation 374 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 15 Name 324             ID 324  Frequency 0 Latitude 57,92992 Longitude 15,42522 MagneticVariation 0 Elevation 568 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 16 Name 202             ID 202  Frequency 0 Latitude 58,00997 Longitude 15,82614 MagneticVariation 0 Elevation 299 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 17 Name S42             ID S42  Frequency 0 Latitude 61,00127 Longitude 14,10076 MagneticVariation 0 Elevation 1506 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 18 Name 409             ID 409  Frequency 0 Latitude 58,70392 Longitude 15,29451 MagneticVariation 0 Elevation 190,2887 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 19 Name 413             ID 413  Frequency 0 Latitude 58,78698 Longitude 15,39099 MagneticVariation 0 Elevation 292 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 20 Name 421             ID 421  Frequency 0 Latitude 58,93912 Longitude 15,25675 MagneticVariation 0 Elevation 380,5774 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 21 Name 114             ID 114  Frequency 0 Latitude 58,96496 Longitude 15,65483 MagneticVariation 0 Elevation 276 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 22 Name 303             ID 303  Frequency 0 Latitude 58,07714 Longitude 15,25642 MagneticVariation 0 Elevation 535 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 23 Name 116             ID 116  Frequency 0 Latitude 58,76187 Longitude 16,40581 MagneticVariation 0 Elevation 174 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 24 Name 221             ID 221  Frequency 0 Latitude 57,99219 Longitude 16,21339 MagneticVariation 0 Elevation 177 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 25 Name 307             ID 307  Frequency 0 Latitude 58,29118 Longitude 15,03453 MagneticVariation 0 Elevation 479 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 26 Name 103             ID 103  Frequency 0 Latitude 58,88659 Longitude 15,58564 MagneticVariation 0 Elevation 243 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 27 Name 225             ID 225  Frequency 0 Latitude 58,12686 Longitude 16,40592 MagneticVariation 0 Elevation 121 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 28 Name 418             ID 418  Frequency 0 Latitude 58,74007 Longitude 15,52786 MagneticVariation 0 Elevation 203 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 29 Name 209             ID 209  Frequency 0 Latitude 58,12239 Longitude 15,79908 MagneticVariation 0 Elevation 338 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 30 Name 101             ID 101  Frequency 0 Latitude 58,70108 Longitude 15,62448 MagneticVariation 0 Elevation 190 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 31 Name 401             ID 401  Frequency 0 Latitude 58,54552 Longitude 15,48683 MagneticVariation 0 Elevation 279 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 32 Name 205             ID 205  Frequency 0 Latitude 58,05843 Longitude 15,96275 MagneticVariation 0 Elevation 430 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 33 Name 208             ID 208  Frequency 0 Latitude 58,11997 Longitude 15,81573 MagneticVariation 0 Elevation 364 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 34 Name 404             ID 404  Frequency 0 Latitude 58,45075 Longitude 15,16119 MagneticVariation 0 Elevation 325 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 35 Name 106             ID 106  Frequency 0 Latitude 58,79902 Longitude 15,62573 MagneticVariation 0 Elevation 233 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 36 Name 423             ID 423  Frequency 0 Latitude 58,77229 Longitude 15,28568 MagneticVariation 0 Elevation 410 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 37 Name 429             ID 429  Frequency 0 Latitude 58,78006 Longitude 15,0225 MagneticVariation 0 Elevation 351 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 38 Name 310             ID 310  Frequency 0 Latitude 58,03105 Longitude 15,47848 MagneticVariation 0 Elevation 472 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 39 Name 109             ID 109  Frequency 0 Latitude 58,82386 Longitude 15,86462 MagneticVariation 0 Elevation 190 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 40 Name 311             ID 311  Frequency 0 Latitude 58,21137 Longitude 14,86586 MagneticVariation 0 Elevation 479,0026 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 41 Name 315             ID 315  Frequency 0 Latitude 58,20503 Longitude 15,30711 MagneticVariation 0 Elevation 453 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 42 Name 110             ID 110  Frequency 0 Latitude 58,61613 Longitude 15,72172 MagneticVariation 0 Elevation 223,0971 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 43 Name 228             ID 228  Frequency 0 Latitude 57,80693 Longitude 15,88074 MagneticVariation 0 Elevation 440 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 44 Name 117             ID 117  Frequency 0 Latitude 58,94133 Longitude 15,83098 MagneticVariation 0 Elevation 154 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 45 Name 213             ID 213  Frequency 0 Latitude 58,2179 Longitude 16,15216 MagneticVariation 0 Elevation 233 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 46 Name 408             ID 408  Frequency 0 Latitude 58,69911 Longitude 15,28198 MagneticVariation 0 Elevation 282 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 47 Name 412             ID 412  Frequency 0 Latitude 58,6919 Longitude 15,13914 MagneticVariation 0 Elevation 377 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 48 Name 301             ID 301  Frequency 0 Latitude 58,1567 Longitude 15,25071 MagneticVariation 0 Elevation 466 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 49 Name 318             ID 318  Frequency 0 Latitude 58,18744 Longitude 15,25642 MagneticVariation 0 Elevation 489 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 50 Name 219             ID 219  Frequency 0 Latitude 58,15874 Longitude 16,28587 MagneticVariation 0 Elevation 226 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 51 Name 312             ID 312  Frequency 0 Latitude 57,75871 Longitude 15,15642 MagneticVariation 0 Elevation 830,0525 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 52 Name 322             ID 322  Frequency 0 Latitude 57,82786 Longitude 15,44333 MagneticVariation 0 Elevation 568 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 53 Name 113             ID 113  Frequency 0 Latitude 58,95433 Longitude 15,92743 MagneticVariation 0 Elevation 154 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 54 Name S41             ID S41  Frequency 0 Latitude 61,01075 Longitude 14,08942 MagneticVariation 0 Elevation 1424 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 55 Name 204             ID 204  Frequency 0 Latitude 57,96254 Longitude 15,89237 MagneticVariation 0 Elevation 348 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 56 Name S01             ID S01  Frequency 0 Latitude 61,2685 Longitude 13,62504 MagneticVariation 0 Elevation 1381 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 57 Name 327             ID 327  Frequency 0 Latitude 58,15372 Longitude 15,36243 MagneticVariation 0 Elevation 574 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 58 Name 215             ID 215  Frequency 0 Latitude 57,83477 Longitude 15,70567 MagneticVariation 0 Elevation 515 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 59 Name 305             ID 305  Frequency 0 Latitude 58,14223 Longitude 15,08679 MagneticVariation 0 Elevation 509 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 60 Name 210             ID 210  Frequency 0 Latitude 58,05257 Longitude 16,4951 MagneticVariation 0 Elevation 154 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 61 Name 224             ID 224  Frequency 0 Latitude 58,27433 Longitude 16,042 MagneticVariation 0 Elevation 256 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 62 Name 416             ID 416  Frequency 0 Latitude 58,82898 Longitude 15,23531 MagneticVariation 0 Elevation 427 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 63 Name S07             ID S07  Frequency 0 Latitude 61,21535 Longitude 13,55645 MagneticVariation 0 Elevation 1519 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 64 Name 422             ID 422  Frequency 0 Latitude 58,82381 Longitude 15,01454 MagneticVariation 0 Elevation 305 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 65 Name 430             ID 430  Frequency 0 Latitude 58,94205 Longitude 15,28967 MagneticVariation 0 Elevation 390 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 66 Name 104             ID 104  Frequency 0 Latitude 58,541 Longitude 15,85082 MagneticVariation 0 Elevation 118 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 67 Name 207             ID 207  Frequency 0 Latitude 58,0788 Longitude 16,00478 MagneticVariation 0 Elevation 433 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 68 Name 403             ID 403  Frequency 0 Latitude 58,49112 Longitude 15,31728 MagneticVariation 0 Elevation 279 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 69 Name 309             ID 309  Frequency 0 Latitude 58,2042 Longitude 14,88929 MagneticVariation 0 Elevation 508,5302 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 70 Name 328             ID 328  Frequency 0 Latitude 57,91597 Longitude 15,35962 MagneticVariation 0 Elevation 518 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 71 Name 108             ID 108  Frequency 0 Latitude 58,76856 Longitude 15,98209 MagneticVariation 0 Elevation 226 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 72 Name 407             ID 407  Frequency 0 Latitude 58,75227 Longitude 15,13537 MagneticVariation 0 Elevation 427 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 73 Name S06             ID S06  Frequency 0 Latitude 61,10938 Longitude 13,82172 MagneticVariation 0 Elevation 1339 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 74 Name 227             ID 227  Frequency 0 Latitude 57,95941 Longitude 16,12724 MagneticVariation 0 Elevation 289 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 75 Name 427             ID 427  Frequency 0 Latitude 58,791 Longitude 15,23542 MagneticVariation 0 Elevation 456 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 76 Name 212             ID 212  Frequency 0 Latitude 58,26156 Longitude 15,97053 MagneticVariation 0 Elevation 269 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 77 Name 314             ID 314  Frequency 0 Latitude 58,17817 Longitude 15,38363 MagneticVariation 0 Elevation 528 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 78 Name S03             ID S03  Frequency 0 Latitude 61,09591 Longitude 13,9517 MagneticVariation 0 Elevation 1496 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 79 Name S05             ID S05  Frequency 0 Latitude 60,98716 Longitude 13,91263 MagneticVariation 0 Elevation 1122 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 80 Name 320             ID 320  Frequency 0 Latitude 57,96758 Longitude 15,22949 MagneticVariation 0 Elevation 610 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 81 Name 112             ID 112  Frequency 0 Latitude 58,88667 Longitude 15,8692 MagneticVariation 0 Elevation 161 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 82 Name 230             ID 230  Frequency 0 Latitude 58,14509 Longitude 15,56468 MagneticVariation 0 Elevation 538 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 83 Name 319             ID 319  Frequency 0 Latitude 57,87262 Longitude 15,41284 MagneticVariation 0 Elevation 794 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 84 Name 216             ID 216  Frequency 0 Latitude 58,29708 Longitude 16,31134 MagneticVariation 0 Elevation 210 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 85 Name 411             ID 411  Frequency 0 Latitude 58,71106 Longitude 15,134 MagneticVariation 0 Elevation 381 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 86 Name 415             ID 415  Frequency 0 Latitude 58,83846 Longitude 15,17943 MagneticVariation 0 Elevation 413,3858 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 87 Name 115             ID 115  Frequency 0 Latitude 58,84604 Longitude 16,00115 MagneticVariation 0 Elevation 187 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 88 Name 304             ID 304  Frequency 0 Latitude 57,99908 Longitude 15,23757 MagneticVariation 0 Elevation 531 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 89 Name 201             ID 201  Frequency 0 Latitude 58,22645 Longitude 16,46698 MagneticVariation 0 Elevation 194 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 90 Name 222             ID 222  Frequency 0 Latitude 57,98987 Longitude 16,22576 MagneticVariation 0 Elevation 197 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 91 Name 414             ID 414  Frequency 0 Latitude 58,82864 Longitude 15,40962 MagneticVariation 0 Elevation 315 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 92 Name 203             ID 203  Frequency 0 Latitude 57,99559 Longitude 15,81492 MagneticVariation 0 Elevation 322 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 93 Name 325             ID 325  Frequency 0 Latitude 58,21842 Longitude 14,90836 MagneticVariation 0 Elevation 557,7428 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 94 Name 402             ID 402  Frequency 0 Latitude 58,50104 Longitude 15,28259 MagneticVariation 0 Elevation 299 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 95 Name 206             ID 206  Frequency 0 Latitude 58,04955 Longitude 16,04656 MagneticVariation 0 Elevation 341 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 96 Name 420             ID 420  Frequency 0 Latitude 58,88493 Longitude 15,18253 MagneticVariation 0 Elevation 397 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 97 Name 428             ID 428  Frequency 0 Latitude 59,00856 Longitude 15,25203 MagneticVariation 0 Elevation 341 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 98 Name 102             ID 102  Frequency 0 Latitude 58,54589 Longitude 15,69399 MagneticVariation 0 Elevation 302 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 99 Name 107             ID 107  Frequency 0 Latitude 58,8273 Longitude 15,77102 MagneticVariation 0 Elevation 174 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
Navaid 100 Name 426             ID 426  Frequency 0 Latitude 58,83165 Longitude 14,79337 MagneticVariation 0 Elevation 413 - UsedInRoute 0 Category None FigureOfMerit ExtendedAltitudeUse
******* PilotRoute Loading ******
Allocated elements: 9
Route 1 ID NORR       - From Airport      To Airport     
Route 1 Fix 1 Index 29 - Type PilotWaypoint - FirstID MRP26 SecondID      NavaidCat None
Route 1 Fix 2 Index 32 - Type PilotWaypoint - FirstID MRP29 SecondID      NavaidCat None
Route 1 Fix 3 Index 35 - Type PilotWaypoint - FirstID MRP32 SecondID      NavaidCat None
Route 1 Fix 4 Index 38 - Type PilotWaypoint - FirstID MRP35 SecondID      NavaidCat None
Route 1 Fix 5 Index 39 - Type PilotWaypoint - FirstID MRP36 SecondID      NavaidCat None
Route 1 Fix 6 Index 40 - Type PilotWaypoint - FirstID MRP37 SecondID      NavaidCat None
Route 1 Fix 7 Index 41 - Type PilotWaypoint - FirstID MRP38 SecondID      NavaidCat None
Route 2 ID SYD        - From Airport      To Airport     
Route 2 Fix 1 Index 22 - Type PilotWaypoint - FirstID MRP19 SecondID      NavaidCat None
Route 2 Fix 2 Index 14 - Type PilotWaypoint - FirstID MRP11 SecondID      NavaidCat None
Route 2 Fix 3 Index 11 - Type PilotWaypoint - FirstID MRP-1 SecondID      NavaidCat None
Route 2 Fix 4 Index 8 - Type PilotWaypoint - FirstID MRP06 SecondID      NavaidCat None
Route 2 Fix 5 Index 6 - Type PilotWaypoint - FirstID MRP04 SecondID      NavaidCat None
Route 2 Fix 6 Index 2 - Type PilotWaypoint - FirstID MRP00 SecondID      NavaidCat None
Route 3 ID OST        - From Airport      To Airport     
Route 3 Fix 1 Index 23 - Type PilotWaypoint - FirstID MRP20 SecondID      NavaidCat None
Route 3 Fix 2 Index 19 - Type PilotWaypoint - FirstID MRP16 SecondID      NavaidCat None
Route 3 Fix 3 Index 20 - Type PilotWaypoint - FirstID MRP17 SecondID      NavaidCat None
Route 3 Fix 4 Index 21 - Type PilotWaypoint - FirstID MRP18 SecondID      NavaidCat None
Route 3 Fix 5 Index 18 - Type PilotWaypoint - FirstID MRP15 SecondID      NavaidCat None
Route 3 Fix 6 Index 17 - Type PilotWaypoint - FirstID MRP14 SecondID      NavaidCat None
Route 4 ID WEST       - From Airport      To Airport     
Route 4 Fix 1 Index 25 - Type PilotWaypoint - FirstID MRP22 SecondID      NavaidCat None
Route 4 Fix 2 Index 28 - Type PilotWaypoint - FirstID MRP25 SecondID      NavaidCat None
Route 4 Fix 3 Index 26 - Type PilotWaypoint - FirstID MRP23 SecondID      NavaidCat None
Route 4 Fix 4 Index 24 - Type PilotWaypoint - FirstID MRP21 SecondID      NavaidCat None
Route 4 Fix 5 Index 27 - Type PilotWaypoint - FirstID MRP24 SecondID      NavaidCat None
Route 5 ID FP-511     - From Airport      To Airport     
Route 5 Fix 1 Index 36 - Type PilotWaypoint - FirstID MRP33 SecondID      NavaidCat None
Route 5 Fix 2 Index 31 - Type PilotWaypoint - FirstID MRP28 SecondID      NavaidCat None
Route 5 Fix 3 Index 30 - Type PilotWaypoint - FirstID MRP27 SecondID      NavaidCat None
Route 5 Fix 4 Index 33 - Type PilotWaypoint - FirstID MRP30 SecondID      NavaidCat None
Route 5 Fix 5 Index 34 - Type PilotWaypoint - FirstID MRP31 SecondID      NavaidCat None
Route 6 ID FP-512     - From Airport      To Airport     
Route 6 Fix 1 Index 15 - Type PilotWaypoint - FirstID MRP12 SecondID      NavaidCat None
Route 6 Fix 2 Index 12 - Type PilotWaypoint - FirstID MRP09 SecondID      NavaidCat None
Route 6 Fix 3 Index 9 - Type PilotWaypoint - FirstID MRP07 SecondID      NavaidCat None
Route 6 Fix 4 Index 13 - Type PilotWaypoint - FirstID MRP10 SecondID      NavaidCat None
Route 6 Fix 5 Index 16 - Type PilotWaypoint - FirstID MRP13 SecondID      NavaidCat None
Route 7 ID CUST1      - From Airport ES00 To Airport ESSL
Route 7 Fix 1 Index 96 - Type PilotAirport - FirstID SK01  SecondID      NavaidCat None
Route 7 Fix 2 Index 3 - Type PilotWaypoint - FirstID MRP01 SecondID      NavaidCat None
Route 7 Fix 3 Index 1 - Type PilotWaypoint - FirstID MRP-2 SecondID      NavaidCat None
Route 7 Fix 4 Index 4 - Type PilotWaypoint - FirstID MRP02 SecondID      NavaidCat None
Route 7 Fix 5 Index 97 - Type PilotAirport - FirstID HO00  SecondID      NavaidCat None
Route 8 ID CUST2      - From Airport ES01 To Airport ESSL
Route 8 Fix 1 Index 99 - Type PilotAirport - FirstID VI00  SecondID      NavaidCat None
Route 8 Fix 2 Index 10 - Type PilotWaypoint - FirstID MRP08 SecondID      NavaidCat None
Route 8 Fix 3 Index 7 - Type PilotWaypoint - FirstID MRP05 SecondID      NavaidCat None
Route 8 Fix 4 Index 5 - Type PilotWaypoint - FirstID MRP03 SecondID      NavaidCat None
Route 8 Fix 5 Index 100 - Type PilotAirport - FirstID HO01  SecondID      NavaidCat None
Route 9 ID ANDRASWPT  - From Airport      To Airport     
Route 9 Fix 1 Index 37 - Type PilotWaypoint - FirstID MRP34 SecondID      NavaidCat None
Route 9 Fix 2 Index 39 - Type PilotWaypoint - FirstID MRP36 SecondID      NavaidCat None
Route 9 Fix 3 Index 6 - Type PilotWaypoint - FirstID MRP04 SecondID      NavaidCat None
Route 9 Fix 4 Index 20 - Type PilotWaypoint - FirstID MRP17 SecondID      NavaidCat None
Route 9 Fix 5 Index 17 - Type PilotWaypoint - FirstID MRP14 SecondID      NavaidCat None
Route 9 Fix 6 Index 24 - Type PilotWaypoint - FirstID MRP21 SecondID      NavaidCat None
******* Pilot Database Loading OK ******
